cod_modelo_color,des_filename,cod_color,des_color,des_sex,des_age,des_line,des_fabric,des_product_category,des_product_aggregated_family,des_product_family,des_product_type,attribute_name,test_id
88_49725795,88_49725795_67066011-94_.jpg,94,GRIS MEDIO VIGORE,Female,Kids,KIDS,CIRCULAR,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49725795_waist_type
88_49726767,88_49726767_67006044-02_.jpg,02,OFFWHITE,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49726767_waist_type
88_49713099,88_49713099_67090462-30_.jpg,30,MARRON,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,waist_type,88_49713099_waist_type
88_49717310,88_49717310_67064778-99_.jpg,99,NEGRO,Female,Adult,WOMAN,CIRCULAR,Tops,Shirts,Shirt,Shirt,waist_type,88_49717310_waist_type
88_49723172,88_49723172_67016734-06_.jpg,06,PIEDRA,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49723172_waist_type
88_49711375,88_49711375_67080647-56_.jpg,56,NAVY,Female,Kids,KIDS,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,waist_type,88_49711375_waist_type
88_49729847,88_49729847_67007735-20_.jpg,20,NARANJA,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49729847_waist_type
88_49730290,88_49730290_67057138-43_.jpg,43,VERDE,Female,Adult,WOMAN,CIRCULAR,Tops,Tops,Tops,Top,waist_type,88_49730290_waist_type
88_49710937,88_49710937_67010656-51_.jpg,51,PORCELANA,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49710937_waist_type
88_49712190,88_49712190_67020659-02_.jpg,02,OFFWHITE,Male,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49712190_waist_type
88_49714716,88_49714716_67072916-52_.jpg,52,AZUL,Female,Teen,KIDS,WOVEN,Tops,Shirts,Shirt,Blouse,waist_type,88_49714716_waist_type
88_49727072,88_49727072_67046041-90_.jpg,90,PERLA,Female,Teen,KIDS,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Kerchief,waist_type,88_49727072_waist_type
88_49710446,88_49710446_67050428-52_.jpg,52,AZUL,Female,Teen,KIDS,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49710446_waist_type
88_49713628,88_49713628_67093682-56_B.jpg,56,NAVY,Female,Kids,KIDS,CIRCULAR,Bottoms,Trousers & leggings,Leggings and joggers,Joggers,waist_type,88_49713628_waist_type
88_49725605,88_49725605_67056021-02_.jpg,02,OFFWHITE,Female,Kids,KIDS,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49725605_waist_type
88_49712232,88_49712232_67070657-43_.jpg,43,VERDE,Male,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49712232_waist_type
88_49725226,88_49725226_67066029-52_B.jpg,52,AZUL,Male,Kids,KIDS,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49725226_waist_type
88_49717738,88_49717738_67063269-05_.jpg,05,CRUDO,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Foulard,waist_type,88_49717738_waist_type
88_49724936,88_49724936_67066028-37_.jpg,37,KHAKI,Male,Teen,KIDS,WOVEN,Bottoms,Trousers & leggings,Leggings and joggers,Joggers,waist_type,88_49724936_waist_type
88_49731003,88_49731003_67046746-57_.jpg,57,AZUL NOCHE,Female,Teen,KIDS,WOVEN,Tops,Tops,Tops,Top,waist_type,88_49731003_waist_type
88_49709421,88_49709421_67040636-56_.jpg,56,NAVY,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49709421_waist_type
88_49724568,88_49724568_67016028-02_B.jpg,02,OFFWHITE,Female,Baby,KIDS,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49724568_waist_type
88_49713580,88_49713580_67010667-56_.jpg,56,NAVY,Male,Teen,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49713580_waist_type
88_49708386,88_49708386_67070626-96_.jpg,96,GRIS OSCURO VIGORE,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49708386_waist_type
88_49710962,88_49710962_67020443-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49710962_waist_type
88_49723144,88_49723144_67006022-45_B.jpg,45,AGUA,Male,Baby,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49723144_waist_type
88_49732360,88_49732360_67047923-51_.jpg,51,PORCELANA,Female,Kids,KIDS,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49732360_waist_type
88_49729342,88_49729342_67096339-85_.jpg,85,ROSA,Female,Kids,KIDS,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Cap,waist_type,88_49729342_waist_type
88_49712400,88_49712400_67072527-01_.jpg,01,BLANCO,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Shoes,waist_type,88_49712400_waist_type
88_49717883,88_49717883_67054780-12_B.jpg,12,AMARILLO,Male,Baby,KIDS,WOVEN,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49717883_waist_type
88_49726785,88_49726785_67024789-50_.jpg,50,CELESTE,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49726785_waist_type
88_49708371,88_49708371_67050630-99_.jpg,99,NEGRO,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49708371_waist_type
88_49717053,88_49717053_67084018-08_.jpg,08,BEIGE,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Trenchcoats,Trenchcoat,waist_type,88_49717053_waist_type
88_49720694,88_49720694_67005151-08_.jpg,08,BEIGE,Female,Kids,KIDS,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Sandals,waist_type,88_49720694_waist_type
88_49723356,88_49723356_67097699-01_.jpg,01,BLANCO,Female,Adult,WOMAN,JEANS,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49723356_waist_type
88_49717027,88_49717027_67045982-30_.jpg,30,MARRON,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49717027_waist_type
88_49722236,88_49722236_67074473-02_B.jpg,02,OFFWHITE,Unisex,Newborn,KIDS,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49722236_waist_type
88_49734562,88_49734562_67018660-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49734562_waist_type
88_49711057,88_49711057_67040647-01_.jpg,01,BLANCO,Male,Adult,MAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49711057_waist_type
88_49713034,88_49713034_67040664-99_B.jpg,99,NEGRO,Male,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49713034_waist_type
88_49721761,88_49721761_67086316-10_.jpg,10,VAINILLA,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Coats,Cape,waist_type,88_49721761_waist_type
88_49732382,88_49732382_67078654-81_.jpg,81,ROSA PASTEL,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,waist_type,88_49732382_waist_type
88_49728664,88_49728664_67047134-85_B.jpg,85,ROSA,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49728664_waist_type
88_49733479,88_49733479_67078277-02_.jpg,02,OFFWHITE,Female,Teen,KIDS,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49733479_waist_type
88_49735320,88_49735320_67087719-11_.jpg,11,AMARILLO PASTEL,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49735320_waist_type
88_49722773,88_49722773_67095739-57_.jpg,57,AZUL NOCHE,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49722773_waist_type
88_49728856,88_49728856_67008647-52_.jpg,52,AZUL,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49728856_waist_type
88_49716258,88_49716258_67034440-92_.jpg,92,GRIS,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49716258_waist_type
88_49717724,88_49717724_67040682-05_.jpg,05,CRUDO,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Coats,Coat,waist_type,88_49717724_waist_type
88_49715515,88_49715515_67006318-50_.jpg,50,CELESTE,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49715515_waist_type
88_49717269,88_49717269_67010682-56_.jpg,56,NAVY,Male,Adult,MAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Cap,waist_type,88_49717269_waist_type
88_49718807,88_49718807_67034455-43_.jpg,43,VERDE,Male,Adult,MAN,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,waist_type,88_49718807_waist_type
88_49724073,88_49724073_67005750-99_.jpg,99,NEGRO,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Sandals,waist_type,88_49724073_waist_type
88_49725219,88_49725219_67066004-07_B.jpg,07,ARENA,Male,Baby,KIDS,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,waist_type,88_49725219_waist_type
88_49725227,88_49725227_67066030-01_B.jpg,01,BLANCO,Female,Kids,KIDS,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49725227_waist_type
88_49730309,88_49730309_67069227-01_.jpg,01,BLANCO,Female,Young,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Jackets,Kaftan,waist_type,88_49730309_waist_type
88_49731346,88_49731346_67055754-95_.jpg,95,ANTRACITA,Female,Adult,WOMAN,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49731346_waist_type
88_49710897,88_49710897_67010383-52_.jpg,52,AZUL,Female,Adult,WOMAN,TRICOT,Tops,Tops,Tops,Top,waist_type,88_49710897_waist_type
88_49715895,88_49715895_67015979-92_.jpg,92,GRIS,Male,Adult,MAN,SYNTHETIC LEATHER,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49715895_waist_type
88_49727543,88_49727543_67077122-65_.jpg,65,MORADO,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49727543_waist_type
88_49727949,88_49727949_67074479-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,waist_type,88_49727949_waist_type
88_49731341,88_49731341_67047715-40_.jpg,40,VERDE PASTEL,Female,Teen,KIDS,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49731341_waist_type
88_49706239,88_49706239_67050259-56_.jpg,56,NAVY,Female,Teen,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49706239_waist_type
88_49713036,88_49713036_67040669-02_B.jpg,02,OFFWHITE,Unisex,Newborn,KIDS,WOVEN,Tops,Shirts,Shirt,Blouse,waist_type,88_49713036_waist_type
88_49730285,88_49730285_67048648-68_.jpg,68,MALVA,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49730285_waist_type
88_49713047,88_49713047_67050463-07_.jpg,07,ARENA,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Cardigans,Cardigan,waist_type,88_49713047_waist_type
88_49722637,88_49722637_67027114-08_.jpg,08,BEIGE,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49722637_waist_type
88_49730271,88_49730271_67038644-52_.jpg,52,AZUL,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49730271_waist_type
88_49715653,88_49715653_67060474-70_.jpg,70,ROJO,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49715653_waist_type
88_49713097,88_49713097_67090460-06_.jpg,06,PIEDRA,Female,Adult,WOMAN,TRICOT,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49713097_waist_type
88_49714950,88_49714950_67062915-07_.jpg,07,ARENA,Male,Kids,KIDS,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49714950_waist_type
88_49728875,88_49728875_67036746-37_.jpg,37,KHAKI,Male,Teen,KIDS,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49728875_waist_type
88_49729848,88_49729848_67007735-52_.jpg,52,AZUL,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49729848_waist_type
88_49716260,88_49716260_67034441-92_.jpg,92,GRIS,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49716260_waist_type
88_49727110,88_49727110_67086336-01_.jpg,01,BLANCO,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Vest,Vest,waist_type,88_49727110_waist_type
88_49725191,88_49725191_67046030-52_.jpg,52,AZUL,Female,Adult,WOMAN,CIRCULAR,Tops,Sweaters and Cardigans,Cardigans,Cardigan,waist_type,88_49725191_waist_type
88_49705107,88_49705107_67000264-43_.jpg,43,VERDE,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Kerchief,waist_type,88_49705107_waist_type
88_49708049,88_49708049_67080622-01_.jpg,01,BLANCO,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49708049_waist_type
88_49721148,88_49721148_67085985-05_.jpg,05,CRUDO,Female,Kids,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49721148_waist_type
88_49731848,88_49731848_67076345-70_.jpg,70,ROJO,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49731848_waist_type
88_49719664,88_49719664_67054455-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,waist_type,88_49719664_waist_type
88_49719674,88_49719674_67064032-37_.jpg,37,KHAKI,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49719674_waist_type
88_49721427,88_49721427_67067692-54_.jpg,54,INDIGO,Male,Baby,KIDS,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Beach Shoes,waist_type,88_49721427_waist_type
88_49719993,88_49719993_67075730-83_.jpg,83,ROSA PALO,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49719993_waist_type
88_49721746,88_49721746_67075984-94_.jpg,94,GRIS MEDIO VIGORE,Male,Adult,MAN,CIRCULAR,Tops,T-shirts,Poloshirts,Poloshirt,waist_type,88_49721746_waist_type
88_49725819,88_49725819_67086739-01_.jpg,01,BLANCO,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49725819_waist_type
88_49734859,88_49734859_67088656-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,waist_type,88_49734859_waist_type
88_49714024,88_49714024_67012534-37_B.jpg,37,KHAKI,Male,Kids,KIDS,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49714024_waist_type
88_49716129,88_49716129_67096312-02_.jpg,02,OFFWHITE,Female,Baby,KIDS,JEANS,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Pichi,waist_type,88_49716129_waist_type
88_49727741,88_49727741_67037129-99_.jpg,99,NEGRO,Female,Adult,WOMAN,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49727741_waist_type
88_49731302,88_49731302_67027923-37_B.jpg,37,KHAKI,Male,Kids,KIDS,CIRCULAR,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49731302_waist_type
88_49722710,88_49722710_67074057-99_.jpg,99,NEGRO,Female,Adult,WOMAN,SYNTHETIC LEATHER,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49722710_waist_type
88_49727715,88_49727715_67003281-94_.jpg,94,GRIS MEDIO VIGORE,Female,Teen,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49727715_waist_type
88_49708314,88_49708314_67010291-99_.jpg,99,NEGRO,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Sandals,waist_type,88_49708314_waist_type
88_49718627,88_49718627_67075140-56_.jpg,56,NAVY,Male,Kids,KIDS,WOVEN,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49718627_waist_type
88_49719645,88_49719645_67044029-01_.jpg,01,BLANCO,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49719645_waist_type
88_49726777,88_49726777_67007125-50_.jpg,50,CELESTE,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49726777_waist_type
88_49717570,88_49717570_67094779-01_.jpg,01,BLANCO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49717570_waist_type
88_49729876,88_49729876_67027715-02_B.jpg,02,OFFWHITE,Male,Baby,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49729876_waist_type
88_49731408,88_49731408_67087907-30_.jpg,30,MARRON,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49731408_waist_type
88_49709575,88_49709575_67030418-45_B.jpg,45,AGUA,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49709575_waist_type
88_49734156,88_49734156_67069054-11_.jpg,11,AMARILLO PASTEL,Female,Adult,WOMAN,TRICOT,Tops,Tops,Tops,Top,waist_type,88_49734156_waist_type
88_49719414,88_49719414_67085726-05_.jpg,05,CRUDO,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Vest,Vest,waist_type,88_49719414_waist_type
88_49728498,88_49728498_67057134-05_.jpg,05,CRUDO,Female,Adult,WOMAN,CIRCULAR,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49728498_waist_type
88_49730998,88_49730998_67030486-02_.jpg,02,OFFWHITE,Female,Young,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49730998_waist_type
88_49714693,88_49714693_67032531-05_.jpg,05,CRUDO,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49714693_waist_type
88_49717528,88_49717528_67036728-50_.jpg,50,CELESTE,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49717528_waist_type
88_49730466,88_49730466_67028649-37_.jpg,37,KHAKI,Female,Adult,WOMAN,CIRCULAR,Tops,Tops,Tops,Top,waist_type,88_49730466_waist_type
88_49708318,88_49708318_67020632-69_.jpg,69,MARINO,Male,Adult,MAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,waist_type,88_49708318_waist_type
88_49736189,88_49736189_67088657-52_.jpg,52,AZUL,Female,Adult,WOMAN,CIRCULAR,Tops,Tops,Tops,Top,waist_type,88_49736189_waist_type
88_49711023,88_49711023_67030650-98_.jpg,98,VISON,Male,Adult,MAN,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,waist_type,88_49711023_waist_type
88_49717531,88_49717531_67042922-78_.jpg,78,BURDEOS,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Kerchief,waist_type,88_49717531_waist_type
88_49728515,88_49728515_67078637-01_.jpg,01,BLANCO,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49728515_waist_type
88_49719896,88_49719896_67044785-01_.jpg,01,BLANCO,Male,Baby,KIDS,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49719896_waist_type
88_49720328,88_49720328_67075731-PL_.jpg,PL,PLATA,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Sandals,waist_type,88_49720328_waist_type
88_49707254,88_49707254_67000637-56_.jpg,56,NAVY,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49707254_waist_type
88_49725805,88_49725805_67074791-01_.jpg,01,BLANCO,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Blouse,waist_type,88_49725805_waist_type
88_49728442,88_49728442_67007933-57_.jpg,57,AZUL NOCHE,Female,Young,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49728442_waist_type
88_49728108,88_49728108_67006019-12_.jpg,12,AMARILLO,Male,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49728108_waist_type
88_49711839,88_49711839_67070650-08_.jpg,08,BEIGE,Male,Adult,MAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Trainers,waist_type,88_49711839_waist_type
88_49717422,88_49717422_67086310-33_.jpg,33,COFFEE,Male,Adult,MAN,LEATHER,Outerwear,Jackets and Blazers,Leather jackets,Leather Jacket,waist_type,88_49717422_waist_type
88_49724080,88_49724080_67006343-CU_.jpg,CU,CUERO,Female,Baby,KIDS,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Sandals,waist_type,88_49724080_waist_type
88_49717990,88_49717990_67094780-37_B.jpg,37,KHAKI,Male,Kids,KIDS,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49717990_waist_type
88_49720848,88_49720848_67094467-02_.jpg,02,OFFWHITE,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49720848_waist_type
88_49720812,88_49720812_67083272-05_.jpg,05,CRUDO,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49720812_waist_type
88_49725641,88_49725641_67094069-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49725641_waist_type
88_49719951,88_49719951_67064465-56_.jpg,56,NAVY,Female,Teen,KIDS,WOVEN,Outerwear,Jackets and Blazers,Vest,Vest,waist_type,88_49719951_waist_type
88_49731832,88_49731832_67047701-54_.jpg,54,INDIGO,Male,Adult,MAN,TRICOT,Tops,T-shirts,Poloshirts,Poloshirt,waist_type,88_49731832_waist_type
88_49710243,88_49710243_67060425-56_.jpg,56,NAVY,Female,Teen,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49710243_waist_type
88_49725628,88_49725628_67084066-43_.jpg,43,VERDE,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49725628_waist_type
88_49729949,88_49729949_67088645-53_.jpg,53,ELECTRICO,Female,Adult,WOMAN,TRICOT,Tops,Tops,Tops,Top,waist_type,88_49729949_waist_type
88_49720047,88_49720047_67094027-76_.jpg,76,GRANATE,Female,Adult,WOMAN,SYNTHETIC LEATHER,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49720047_waist_type
88_49729292,88_49729292_67007951-02_B.jpg,02,OFFWHITE,Female,Baby,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49729292_waist_type
88_49730294,88_49730294_67058271-TN_.jpg,TN,TEJANO NEGRO,Male,Kids,KIDS,JEANS,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49730294_waist_type
88_49714725,88_49714725_67082527-85_.jpg,85,ROSA,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49714725_waist_type
88_49716358,88_49716358_67015982-56_.jpg,56,NAVY,Male,Adult,MAN,WOVEN,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49716358_waist_type
88_49728187,88_49728187_67087132-35_.jpg,35,TOPO,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49728187_waist_type
88_49720281,88_49720281_67034471-85_.jpg,85,ROSA,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Shoes,waist_type,88_49720281_waist_type
88_49724934,88_49724934_67066026-53_B.jpg,53,ELECTRICO,Female,Kids,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49724934_waist_type
88_49728885,88_49728885_67048638-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Blouse,waist_type,88_49728885_waist_type
88_49710978,88_49710978_67020649-34_.jpg,34,MISTERIO,Male,Adult,MAN,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,waist_type,88_49710978_waist_type
88_49718971,88_49718971_67036317-56_.jpg,56,NAVY,Male,Adult,MAN,CIRCULAR,Tops,T-shirts,Poloshirts,Poloshirt,waist_type,88_49718971_waist_type
88_49714699,88_49714699_67033686-56_.jpg,56,NAVY,Female,Kids,KIDS,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49714699_waist_type
