test_id,des_value
86_1230016_silhouette_type,INVALID
85_1191005_silhouette_type,5 Bolsillos
86_1218060_silhouette_type,INVALID
85_1198592_silhouette_type,INVALID
84_1154118_silhouette_type,Oversize
83_1138493_silhouette_type,Fino
81_1066099_silhouette_type,Cargo
86_1213997_silhouette_type,INVALID
86_1195707_silhouette_type,Lápiz
84_1158132_silhouette_type,Ancho
86_1216480_silhouette_type,Culotte
84_1169047_silhouette_type,Boyfriend
84_1169815_silhouette_type,Evase
83_1120099_silhouette_type,Culotte
84_1175864_silhouette_type,Oversize
84_1177265_silhouette_type,Cargo
84_1181470_silhouette_type,INVALID
82_1099457_silhouette_type,INVALID
82_1109689_silhouette_type,Culotte
81_1069223_silhouette_type,Lápiz
85_1176622_silhouette_type,5 Bolsillos
84_1165315_silhouette_type,Evase
84_1165764_silhouette_type,Cargo
81_1070320_silhouette_type,INVALID
85_1198885_silhouette_type,Boyfriend
81_1075576_silhouette_type,INVALID
81_1061250_silhouette_type,INVALID
86_1212275_silhouette_type,Culotte
85_1204475_silhouette_type,INVALID
83_1133393_silhouette_type,INVALID
86_1230092_silhouette_type,INVALID
84_1177070_silhouette_type,Chino
81_1076281_silhouette_type,INVALID
85_1175281_silhouette_type,INVALID
82_1111046_silhouette_type,INVALID
82_1085969_silhouette_type,Oversize
85_1195503_silhouette_type,Evase
83_1131875_silhouette_type,INVALID
86_1224240_silhouette_type,INVALID
82_1088487_silhouette_type,INVALID
85_1174284_silhouette_type,Oversize
82_1105792_silhouette_type,Cargo
81_1078783_silhouette_type,Cargo
84_1160825_silhouette_type,Cargo
82_1113851_silhouette_type,Cargo
85_1184694_silhouette_type,INVALID
83_1144027_silhouette_type,INVALID
84_1154004_silhouette_type,Oversize
84_1154921_silhouette_type,Bandeau
86_1223878_silhouette_type,INVALID
84_1174260_silhouette_type,Oversize
86_1219390_silhouette_type,INVALID
85_1206640_silhouette_type,Cargo
81_1069567_silhouette_type,Boyfriend
86_1214292_silhouette_type,INVALID
83_1118601_silhouette_type,INVALID
85_1175733_silhouette_type,Evase
86_1225308_silhouette_type,INVALID
84_1170208_silhouette_type,INVALID
86_1227260_silhouette_type,INVALID
86_1210049_silhouette_type,INVALID
86_1207880_silhouette_type,INVALID
82_1090246_silhouette_type,Modern slim
83_1121228_silhouette_type,Jogger
86_1222592_silhouette_type,INVALID
82_1121753_silhouette_type,INVALID
82_1115175_silhouette_type,Oversize
86_1211908_silhouette_type,Bandeau
85_1214004_silhouette_type,Fino
82_1078857_silhouette_type,INVALID
85_1199352_silhouette_type,Evase
84_1168018_silhouette_type,5 Bolsillos
81_1070226_silhouette_type,INVALID
81_1073353_silhouette_type,INVALID
81_1075760_silhouette_type,INVALID
83_1138880_silhouette_type,INVALID
83_1123059_silhouette_type,INVALID
81_1052386_silhouette_type,Halter
83_1145294_silhouette_type,INVALID
82_1095398_silhouette_type,INVALID
84_1192115_silhouette_type,Bandeau
86_1219642_silhouette_type,INVALID
84_1158000_silhouette_type,INVALID
82_1091921_silhouette_type,INVALID
81_1056246_silhouette_type,Culotte
82_1087568_silhouette_type,Culotte
84_1180479_silhouette_type,Cargo
84_1159036_silhouette_type,Cargo
81_1064593_silhouette_type,INVALID
86_1219444_silhouette_type,INVALID
84_1166750_silhouette_type,INVALID
84_1170641_silhouette_type,Evase
84_1183597_silhouette_type,Cargo
84_1160212_silhouette_type,Oversize
83_1108531_silhouette_type,INVALID
81_1075567_silhouette_type,Cargo
82_1111654_silhouette_type,INVALID
81_1048666_silhouette_type,Culotte
84_1159347_silhouette_type,Evase
84_1158899_silhouette_type,Evase
82_1109047_silhouette_type,INVALID
81_1066685_silhouette_type,INVALID
85_1180424_silhouette_type,Cargo
84_1165356_silhouette_type,Cargo
86_1206380_silhouette_type,Bandeau
81_1066684_silhouette_type,INVALID
85_1176392_silhouette_type,INVALID
84_1155058_silhouette_type,Cargo
86_1225734_silhouette_type,INVALID
83_1136390_silhouette_type,Cargo
83_1113477_silhouette_type,INVALID
81_1073603_silhouette_type,Evase
85_1182497_silhouette_type,Bandeau
86_1213982_silhouette_type,INVALID
83_1137429_silhouette_type,Boyfriend
86_1233033_silhouette_type,INVALID
85_1182821_silhouette_type,Cargo
86_1209283_silhouette_type,INVALID
81_1066759_silhouette_type,INVALID
85_1194395_silhouette_type,Bandeau
86_1229874_silhouette_type,Evase
81_1059127_silhouette_type,Lápiz
84_1174090_silhouette_type,Fino
85_1178322_silhouette_type,INVALID
86_1217774_silhouette_type,INVALID
86_1225006_silhouette_type,INVALID
83_1113356_silhouette_type,INVALID
85_1196353_silhouette_type,INVALID
83_1144596_silhouette_type,Cargo
84_1155661_silhouette_type,Lápiz
85_1190090_silhouette_type,INVALID
85_1225184_silhouette_type,Evase
82_1094303_silhouette_type,INVALID
86_1219375_silhouette_type,INVALID
82_1102883_silhouette_type,INVALID
86_1217723_silhouette_type,Culotte
84_1167947_silhouette_type,Culotte
85_1182661_silhouette_type,Culotte
81_1063753_silhouette_type,INVALID
84_1177833_silhouette_type,INVALID
83_1137372_silhouette_type,INVALID
82_1095876_silhouette_type,INVALID
83_1134685_silhouette_type,INVALID
85_1190500_silhouette_type,Boyfriend
82_1121579_silhouette_type,Cargo
83_1135328_silhouette_type,INVALID
85_1193926_silhouette_type,Culotte
86_1228645_silhouette_type,INVALID
86_1217671_silhouette_type,Culotte
86_1219719_silhouette_type,Oversize
85_1177211_silhouette_type,Halter
86_1217082_silhouette_type,Cargo
81_1061617_silhouette_type,Lápiz
86_1226393_silhouette_type,INVALID
86_1212694_silhouette_type,INVALID
85_1181948_silhouette_type,Culotte
84_1171857_silhouette_type,INVALID
81_1048554_silhouette_type,INVALID
86_1217832_silhouette_type,Culotte
86_1218863_silhouette_type,Acampanado/Flare
82_1083759_silhouette_type,INVALID
84_1150177_silhouette_type,INVALID
82_1067192_silhouette_type,INVALID
85_1203179_silhouette_type,INVALID
85_1196063_silhouette_type,Cargo
85_1213256_silhouette_type,Evase
83_1139981_silhouette_type,Culotte
84_1189192_silhouette_type,5 Bolsillos
84_1168811_silhouette_type,Oversize
86_1205745_silhouette_type,INVALID
82_1085751_silhouette_type,INVALID
85_1179561_silhouette_type,5 Bolsillos
83_1136422_silhouette_type,INVALID
85_1180958_silhouette_type,Evase
85_1186903_silhouette_type,Culotte
86_1204860_silhouette_type,Evase
84_1179576_silhouette_type,Cargo
84_1158291_silhouette_type,INVALID
82_1075807_silhouette_type,INVALID
84_1163253_silhouette_type,Cargo
84_1194561_silhouette_type,Oversize
85_1193169_silhouette_type,Evase
83_1136291_silhouette_type,INVALID
81_1071438_silhouette_type,INVALID
81_1073393_silhouette_type,INVALID
85_1189776_silhouette_type,INVALID
84_1169552_silhouette_type,Evase
81_1066067_silhouette_type,Evase
84_1163084_silhouette_type,Chino
82_1085606_silhouette_type,Culotte
84_1180166_silhouette_type,Evase
85_1192034_silhouette_type,Evase
83_1151176_silhouette_type,Boyfriend
83_1113195_silhouette_type,Evase
84_1156726_silhouette_type,INVALID
82_1130599_silhouette_type,Cargo
81_1067116_silhouette_type,INVALID
85_1200506_silhouette_type,INVALID
83_1137517_silhouette_type,INVALID
83_1118534_silhouette_type,INVALID
85_1199784_silhouette_type,INVALID
85_1187645_silhouette_type,Oversize
85_1170158_silhouette_type,INVALID
82_1108813_silhouette_type,Cargo
86_1222035_silhouette_type,Cargo
84_1168492_silhouette_type,Oversize
83_1134082_silhouette_type,Cargo
82_1111007_silhouette_type,INVALID
84_1157397_silhouette_type,INVALID
82_1092605_silhouette_type,Cargo
85_1214473_silhouette_type,Culotte
82_1107941_silhouette_type,Cargo
85_1174234_silhouette_type,INVALID
86_1206409_silhouette_type,INVALID
86_1207111_silhouette_type,Cargo
85_1230307_silhouette_type,Cargo
86_5395279_silhouette_type,INVALID
83_1133034_silhouette_type,Evase
85_1185131_silhouette_type,INVALID
85_1200267_silhouette_type,Boyfriend
82_1115206_silhouette_type,Ancho
84_1179985_silhouette_type,INVALID
86_1217653_silhouette_type,INVALID
84_1178452_silhouette_type,INVALID
83_1125824_silhouette_type,INVALID
82_1111825_silhouette_type,INVALID
86_1221454_silhouette_type,INVALID
84_1173503_silhouette_type,INVALID
81_1046238_silhouette_type,Culotte
82_1085462_silhouette_type,Bandeau
82_1107633_silhouette_type,INVALID
84_1150480_silhouette_type,Evase
85_1186714_silhouette_type,INVALID
86_1204927_silhouette_type,Culotte
83_1140891_silhouette_type,Cargo
85_1203583_silhouette_type,INVALID
83_1139950_silhouette_type,Oversize
85_1183266_silhouette_type,INVALID
86_1218042_silhouette_type,INVALID
84_1169746_silhouette_type,Cargo
83_1138479_silhouette_type,Oversize
86_1227853_silhouette_type,Evase
85_1198835_silhouette_type,Cargo
85_1194520_silhouette_type,INVALID
85_1207342_silhouette_type,Culotte
82_1105083_silhouette_type,INVALID
84_1169724_silhouette_type,Evase
86_1199391_silhouette_type,INVALID
85_1186004_silhouette_type,INVALID
85_1189670_silhouette_type,INVALID
81_1082001_silhouette_type,Cargo
84_1176810_silhouette_type,Cargo
83_1142449_silhouette_type,Bandeau
86_1232245_silhouette_type,Acampanado/Flare
86_1219456_silhouette_type,Culotte
82_1106487_silhouette_type,INVALID
82_1103668_silhouette_type,Oversize
84_1177685_silhouette_type,Evase
85_1207558_silhouette_type,INVALID
82_1107442_silhouette_type,INVALID
84_1150875_silhouette_type,Culotte
85_1188695_silhouette_type,Evase
84_1151350_silhouette_type,INVALID
82_1099521_silhouette_type,INVALID
82_1087602_silhouette_type,INVALID
83_1146889_silhouette_type,INVALID
85_1206566_silhouette_type,Cargo
85_1189285_silhouette_type,Cargo
84_1158820_silhouette_type,INVALID
82_1084504_silhouette_type,Oversize
86_1209819_silhouette_type,INVALID
82_1103276_silhouette_type,Halter
85_1203551_silhouette_type,Boyfriend
86_30580535_silhouette_type,INVALID
86_1225608_silhouette_type,Oversize
83_1138189_silhouette_type,INVALID
84_1157849_silhouette_type,INVALID
84_1157481_silhouette_type,Oversize
84_1167812_silhouette_type,INVALID
86_1216286_silhouette_type,Culotte
86_1210381_silhouette_type,Acampanado/Bootcut
81_1067730_silhouette_type,INVALID
83_1134969_silhouette_type,INVALID
82_1107210_silhouette_type,INVALID
85_1207271_silhouette_type,Cargo
82_1099098_silhouette_type,INVALID
81_1073750_silhouette_type,INVALID
86_1204169_silhouette_type,Evase
83_1141389_silhouette_type,Cargo
82_1075838_silhouette_type,5 Bolsillos
84_1152959_silhouette_type,Evase
86_1217588_silhouette_type,INVALID
82_1096104_silhouette_type,INVALID
83_1114370_silhouette_type,Palazzo
85_1196696_silhouette_type,Fino
82_1097518_silhouette_type,Oversize
86_1209550_silhouette_type,INVALID
84_1169937_silhouette_type,Culotte
85_1199543_silhouette_type,INVALID
83_1142463_silhouette_type,INVALID
84_1172040_silhouette_type,INVALID
86_1207520_silhouette_type,INVALID
86_1213632_silhouette_type,Culotte
85_1181150_silhouette_type,Acampanado/Flare
86_1232354_silhouette_type,Cargo
81_1073498_silhouette_type,Cargo
82_1094296_silhouette_type,Acampanado/Flare
84_1160218_silhouette_type,Evase
85_1177074_silhouette_type,INVALID
86_1229140_silhouette_type,Lápiz
84_1167564_silhouette_type,INVALID
83_1141914_silhouette_type,Evase
83_1133392_silhouette_type,Oversize
83_1145322_silhouette_type,Cargo
84_1180702_silhouette_type,INVALID
86_1206755_silhouette_type,Oversize
83_1147859_silhouette_type,Cargo
85_1186909_silhouette_type,INVALID
82_1110125_silhouette_type,Acampanado/Flare
83_1126259_silhouette_type,Evase
83_1151040_silhouette_type,Oversize
82_1110562_silhouette_type,Cargo
86_1226221_silhouette_type,INVALID
86_1210523_silhouette_type,INVALID
84_1171524_silhouette_type,INVALID
84_1160116_silhouette_type,INVALID
82_1116863_silhouette_type,INVALID
86_1227208_silhouette_type,INVALID
83_1148532_silhouette_type,Evase
85_1174061_silhouette_type,5 Bolsillos
84_1166099_silhouette_type,INVALID
85_1195394_silhouette_type,INVALID
84_1157991_silhouette_type,INVALID
82_1120235_silhouette_type,INVALID
84_1182888_silhouette_type,INVALID
82_1125451_silhouette_type,Modern slim
84_1177106_silhouette_type,INVALID
85_1190103_silhouette_type,INVALID
83_1126156_silhouette_type,INVALID
85_1180168_silhouette_type,Lápiz
86_3452359_silhouette_type,Cargo
81_1079597_silhouette_type,INVALID
81_1066828_silhouette_type,INVALID
84_1164496_silhouette_type,Culotte
82_1067112_silhouette_type,INVALID
85_1191968_silhouette_type,Evase
86_35278330_silhouette_type,Evase
83_1146052_silhouette_type,Cargo
84_1159265_silhouette_type,INVALID
82_1091288_silhouette_type,Oversize
85_1206078_silhouette_type,INVALID
86_1226977_silhouette_type,INVALID
86_1216174_silhouette_type,Cargo
85_1176632_silhouette_type,Evase
81_1073586_silhouette_type,Ancho
81_1068360_silhouette_type,INVALID
86_1229017_silhouette_type,INVALID
84_1173769_silhouette_type,Jogger
84_1177162_silhouette_type,INVALID
81_1064353_silhouette_type,INVALID
82_1102856_silhouette_type,INVALID
86_1210484_silhouette_type,INVALID
86_1221637_silhouette_type,INVALID
82_1109873_silhouette_type,INVALID
82_1119118_silhouette_type,Cargo
84_1154748_silhouette_type,Ancho
86_1208075_silhouette_type,Culotte
86_1212735_silhouette_type,INVALID
83_1145877_silhouette_type,Oversize
83_1133588_silhouette_type,Cargo
83_1134701_silhouette_type,INVALID
82_1103415_silhouette_type,INVALID
86_1219793_silhouette_type,INVALID
85_1189886_silhouette_type,INVALID
84_1152815_silhouette_type,INVALID
82_1111827_silhouette_type,INVALID
84_1169070_silhouette_type,INVALID
83_1144594_silhouette_type,INVALID
82_1096295_silhouette_type,INVALID
84_1162900_silhouette_type,Oversize
83_1147762_silhouette_type,Oversize
83_1130998_silhouette_type,Oversize
85_1180850_silhouette_type,Evase
86_1215871_silhouette_type,Mom
84_1150548_silhouette_type,Evase
84_1165571_silhouette_type,INVALID
81_1061663_silhouette_type,Culotte
83_1127448_silhouette_type,Cargo
83_1156930_silhouette_type,Cargo
81_1065218_silhouette_type,Culotte
84_1150103_silhouette_type,Oversize
85_1196067_silhouette_type,Culotte
83_1129147_silhouette_type,Boyfriend
86_1207630_silhouette_type,INVALID
83_1127365_silhouette_type,Halter
83_1121391_silhouette_type,Culotte
84_1183431_silhouette_type,Evase
81_1067392_silhouette_type,Culotte
83_1147452_silhouette_type,INVALID
82_1121407_silhouette_type,INVALID
81_1063776_silhouette_type,Evase
82_1113727_silhouette_type,INVALID
84_1156788_silhouette_type,INVALID
86_1211974_silhouette_type,INVALID
85_1180460_silhouette_type,INVALID
83_1131403_silhouette_type,INVALID
84_1157681_silhouette_type,Cargo
82_1084777_silhouette_type,INVALID
84_1157377_silhouette_type,INVALID
82_1086860_silhouette_type,INVALID
82_1104710_silhouette_type,INVALID
86_1226766_silhouette_type,INVALID
82_1092660_silhouette_type,Fino
83_1123948_silhouette_type,INVALID
86_1207972_silhouette_type,Oversize
84_1166951_silhouette_type,INVALID
85_1188318_silhouette_type,INVALID
84_1166335_silhouette_type,INVALID
83_1114724_silhouette_type,INVALID
86_1219003_silhouette_type,Lápiz
82_1089049_silhouette_type,Evase
83_1148160_silhouette_type,INVALID
82_1106871_silhouette_type,INVALID
85_1180527_silhouette_type,Culotte
81_1054583_silhouette_type,INVALID
83_1125124_silhouette_type,INVALID
82_1105342_silhouette_type,Cargo
81_1052957_silhouette_type,Cargo
85_1202240_silhouette_type,INVALID
82_1087284_silhouette_type,Evase
84_1161681_silhouette_type,Cargo
85_1210197_silhouette_type,INVALID
86_1195743_silhouette_type,Evase
86_1226474_silhouette_type,Evase
82_1116454_silhouette_type,Culotte
85_1173741_silhouette_type,INVALID
83_1126951_silhouette_type,INVALID
84_1184558_silhouette_type,Evase
85_1195631_silhouette_type,INVALID
85_1204015_silhouette_type,Culotte
86_1216197_silhouette_type,INVALID
82_1108123_silhouette_type,INVALID
83_1137463_silhouette_type,Culotte
85_1193981_silhouette_type,Oversize
86_1213504_silhouette_type,INVALID
82_1116060_silhouette_type,INVALID
83_1125429_silhouette_type,Oversize
84_1172663_silhouette_type,Oversize
86_1218728_silhouette_type,INVALID
84_1183863_silhouette_type,INVALID
85_1185829_silhouette_type,Evase
81_1045087_silhouette_type,Acampanado/Bootcut
86_1211619_silhouette_type,INVALID
86_1227628_silhouette_type,INVALID
84_1163816_silhouette_type,Cargo
84_1172308_silhouette_type,INVALID
81_1072231_silhouette_type,INVALID
83_1142000_silhouette_type,Culotte
86_1228426_silhouette_type,Oversize
85_1188187_silhouette_type,Oversize
84_1165723_silhouette_type,INVALID
81_1066730_silhouette_type,INVALID
82_1097940_silhouette_type,INVALID
83_1141480_silhouette_type,Cargo
81_1078536_silhouette_type,INVALID
83_1149056_silhouette_type,INVALID
84_1158214_silhouette_type,INVALID
81_1074926_silhouette_type,Culotte
81_1079791_silhouette_type,Oversize
81_1074037_silhouette_type,INVALID
85_1180007_silhouette_type,INVALID
86_1215065_silhouette_type,INVALID
85_1184460_silhouette_type,Evase
84_1160205_silhouette_type,INVALID
84_1157536_silhouette_type,INVALID
86_1216811_silhouette_type,Cargo
81_1049035_silhouette_type,INVALID
82_1098465_silhouette_type,INVALID
83_1132913_silhouette_type,Oversize
84_1165361_silhouette_type,INVALID
86_1224615_silhouette_type,Cargo
84_1149645_silhouette_type,Evase
84_1164227_silhouette_type,Oversize
83_1117036_silhouette_type,INVALID
83_1124336_silhouette_type,Bandeau
85_1192257_silhouette_type,INVALID
84_1167703_silhouette_type,INVALID
83_1143475_silhouette_type,Cargo
84_1158886_silhouette_type,Bandeau
85_1191927_silhouette_type,Evase
83_1138781_silhouette_type,Culotte
81_1065805_silhouette_type,INVALID
83_1152328_silhouette_type,INVALID
86_1219097_silhouette_type,Evase
82_1085963_silhouette_type,INVALID
81_1070296_silhouette_type,INVALID
86_1228542_silhouette_type,Evase
85_1183989_silhouette_type,INVALID
82_1083751_silhouette_type,INVALID
82_1082494_silhouette_type,INVALID
85_1183247_silhouette_type,INVALID
86_1216860_silhouette_type,INVALID
83_1123691_silhouette_type,INVALID
82_1108377_silhouette_type,Recto
86_1210918_silhouette_type,INVALID
81_1058713_silhouette_type,INVALID
86_1213246_silhouette_type,INVALID
85_1185119_silhouette_type,INVALID
82_1103142_silhouette_type,Culotte
82_1109425_silhouette_type,INVALID
82_1116967_silhouette_type,Culotte
85_1182276_silhouette_type,INVALID
85_1189026_silhouette_type,INVALID
84_1153605_silhouette_type,Halter
82_1114164_silhouette_type,INVALID
81_1069720_silhouette_type,INVALID
81_1069205_silhouette_type,Lápiz
83_1146209_silhouette_type,INVALID
84_1163918_silhouette_type,Cargo
83_1146908_silhouette_type,Cargo
