test_id,des_value
86_1218434_neck_lapel_type,Redondo
84_1144551_neck_lapel_type,Waterfall
86_1211594_neck_lapel_type,Kimono
84_1169734_neck_lapel_type,Drapeado
83_1150502_neck_lapel_type,Babydoll/Peter Pan
85_1210180_neck_lapel_type,Redondo
84_1150534_neck_lapel_type,Espalda Abierta
82_1096745_neck_lapel_type,Kimono
85_1194505_neck_lapel_type,INVALID
85_1182583_neck_lapel_type,Kimono
81_1055797_neck_lapel_type,Redondo
86_1229225_neck_lapel_type,Pico
86_1216709_neck_lapel_type,Kimono
82_1088250_neck_lapel_type,Waterfall
83_1154541_neck_lapel_type,Button Down
84_1168979_neck_lapel_type,Waterfall
86_1212851_neck_lapel_type,Drapeado
81_1073185_neck_lapel_type,Redondo
82_1086902_neck_lapel_type,Waterfall
86_1219021_neck_lapel_type,Kimono
83_1132857_neck_lapel_type,Waterfall
85_1195781_neck_lapel_type,Espalda Abierta
86_1201147_neck_lapel_type,Smoking
81_1066148_neck_lapel_type,Espalda Abierta
86_1210286_neck_lapel_type,Waterfall
83_1122444_neck_lapel_type,Waterfall
83_1125786_neck_lapel_type,Kimono
84_1164462_neck_lapel_type,Kimono
82_1089286_neck_lapel_type,Kimono
86_1218239_neck_lapel_type,Kimono
86_1208303_neck_lapel_type,Kimono
86_1208032_neck_lapel_type,Pico
86_1209412_neck_lapel_type,Babydoll/Peter Pan
82_1090851_neck_lapel_type,Waterfall
82_1090724_neck_lapel_type,Drapeado
83_1117056_neck_lapel_type,Smoking
85_1181967_neck_lapel_type,Barca
82_1107043_neck_lapel_type,Redondo
83_1122679_neck_lapel_type,Kimono
86_1219583_neck_lapel_type,Drapeado
83_1151199_neck_lapel_type,Peak Lapel
83_1152703_neck_lapel_type,Button Down
82_1103760_neck_lapel_type,Solapa
86_1213544_neck_lapel_type,Kimono
81_1068788_neck_lapel_type,INVALID
83_1125695_neck_lapel_type,Drapeado
86_1211701_neck_lapel_type,Alto/Envolvente
84_1154753_neck_lapel_type,Pico
82_1095257_neck_lapel_type,Redondo
84_1165661_neck_lapel_type,Waterfall
82_1096283_neck_lapel_type,Kimono
83_1139064_neck_lapel_type,Redondo
86_1210893_neck_lapel_type,Smoking
83_1124257_neck_lapel_type,Peak Lapel
83_1115746_neck_lapel_type,Waterfall
85_1202154_neck_lapel_type,Cutaway
81_1080051_neck_lapel_type,Kimono
81_1038307_neck_lapel_type,Kimono
85_1206313_neck_lapel_type,Panadero
81_1075333_neck_lapel_type,Redondo
86_2487519_neck_lapel_type,Pico
82_1116028_neck_lapel_type,Button Down
82_1102236_neck_lapel_type,Kimono
82_1110136_neck_lapel_type,Halter
84_1164281_neck_lapel_type,Kimono
85_1193617_neck_lapel_type,Cutaway
84_1158522_neck_lapel_type,Kimono
84_1153183_neck_lapel_type,Pico
81_1059911_neck_lapel_type,Kimono
83_1121686_neck_lapel_type,Pico
86_1206261_neck_lapel_type,Chimenea
83_1119192_neck_lapel_type,Solapa
82_1103860_neck_lapel_type,Alto/Envolvente
84_1168287_neck_lapel_type,Escotado
81_1060709_neck_lapel_type,Mao
82_1110617_neck_lapel_type,Button Down
83_1131934_neck_lapel_type,Cruzado
82_1108634_neck_lapel_type,Kimono
85_1196554_neck_lapel_type,Solapa
83_1138854_neck_lapel_type,Solapa
84_1175171_neck_lapel_type,Hawaiano/Bowling
85_1205667_neck_lapel_type,Alto/Envolvente
82_1109112_neck_lapel_type,Pico
84_1166285_neck_lapel_type,Kimono
81_1045422_neck_lapel_type,INVALID
85_1192217_neck_lapel_type,Kimono
86_1213097_neck_lapel_type,Pico
85_1187396_neck_lapel_type,Kimono
83_1123282_neck_lapel_type,Kimono
85_1190708_neck_lapel_type,Kimono
83_1150233_neck_lapel_type,Asimétrico
85_1184855_neck_lapel_type,Kimono
83_1128715_neck_lapel_type,Redondo
82_1087894_neck_lapel_type,Kimono
83_1130870_neck_lapel_type,Kimono
83_1130679_neck_lapel_type,Peak Lapel
84_1159969_neck_lapel_type,Espalda Abierta
84_1172295_neck_lapel_type,Waterfall
83_1120343_neck_lapel_type,Button Down
85_1198447_neck_lapel_type,Polo
83_1147639_neck_lapel_type,Espalda Abierta
82_1111662_neck_lapel_type,Babydoll/Peter Pan
84_1167889_neck_lapel_type,Waterfall
81_1079825_neck_lapel_type,INVALID
85_1195293_neck_lapel_type,Waterfall
83_1138698_neck_lapel_type,Kimono
86_1219671_neck_lapel_type,Regular
83_1121391_neck_lapel_type,INVALID
84_1166020_neck_lapel_type,Kimono
84_1163086_neck_lapel_type,Peak Lapel
83_1132121_neck_lapel_type,Button Down
82_1074647_neck_lapel_type,Escotado
81_1075262_neck_lapel_type,Alto/Envolvente
82_1120282_neck_lapel_type,Halter
85_1201634_neck_lapel_type,Kimono
82_1103056_neck_lapel_type,Kimono
84_1164574_neck_lapel_type,Kimono
84_1166177_neck_lapel_type,Kimono
81_1063352_neck_lapel_type,Kimono
86_1219487_neck_lapel_type,Kimono
81_1080016_neck_lapel_type,Solapa
85_1200150_neck_lapel_type,Peak Lapel
84_1151877_neck_lapel_type,Kimono
83_1128178_neck_lapel_type,Kimono
82_1118157_neck_lapel_type,Waterfall
83_1142458_neck_lapel_type,Kimono
86_1214406_neck_lapel_type,Kimono
81_1069611_neck_lapel_type,Kimono
83_1131137_neck_lapel_type,Drapeado
81_1054838_neck_lapel_type,Drapeado
85_1188029_neck_lapel_type,Camisero
85_1209764_neck_lapel_type,Alto/Envolvente
81_1071104_neck_lapel_type,Kimono
86_1226345_neck_lapel_type,Cisne
85_1196994_neck_lapel_type,Redondo
85_1176062_neck_lapel_type,Kimono
83_1144742_neck_lapel_type,Peak Lapel
83_1150556_neck_lapel_type,Kimono
85_1192016_neck_lapel_type,Redondo
81_1071348_neck_lapel_type,Waterfall
81_1065149_neck_lapel_type,INVALID
86_1209522_neck_lapel_type,Solapa
82_1121198_neck_lapel_type,Caja
85_1212263_neck_lapel_type,Kimono
82_1109083_neck_lapel_type,Kimono
86_1215738_neck_lapel_type,Smoking
84_1157262_neck_lapel_type,Hawaiano/Bowling
83_1118898_neck_lapel_type,Button Down
84_1173565_neck_lapel_type,Chimenea
85_1195584_neck_lapel_type,Espalda Abierta
83_1141730_neck_lapel_type,Panadero
82_1091860_neck_lapel_type,Kimono
84_1166197_neck_lapel_type,Alto/Envolvente
85_1179604_neck_lapel_type,Halter
84_1175230_neck_lapel_type,Pico
83_1147689_neck_lapel_type,Palabra Honor
82_1112834_neck_lapel_type,Kimono
86_1212116_neck_lapel_type,Waterfall
83_1122499_neck_lapel_type,Kimono
83_1145519_neck_lapel_type,Alto/Envolvente
85_1200679_neck_lapel_type,Pico
82_1096934_neck_lapel_type,Button Down
86_1229652_neck_lapel_type,Pico
86_1227653_neck_lapel_type,Halter
84_1165803_neck_lapel_type,Pico
82_1081329_neck_lapel_type,Redondo
85_1204865_neck_lapel_type,Espalda Abierta
85_1180130_neck_lapel_type,Kimono
82_1126118_neck_lapel_type,Halter
85_1192257_neck_lapel_type,Button Down
81_1060666_neck_lapel_type,Kimono
83_1122166_neck_lapel_type,Button Down
86_1209805_neck_lapel_type,Kimono
85_1186247_neck_lapel_type,Cisne
83_1136164_neck_lapel_type,Pico
84_1165921_neck_lapel_type,Halter
86_1212523_neck_lapel_type,Pico
83_1150552_neck_lapel_type,Kimono
85_1190882_neck_lapel_type,Cruzado
86_1215692_neck_lapel_type,Kimono
85_1189961_neck_lapel_type,Pico
86_1214557_neck_lapel_type,Kimono
84_1174122_neck_lapel_type,Palabra Honor
84_1178914_neck_lapel_type,Kimono
83_1144126_neck_lapel_type,Babydoll/Peter Pan
84_1172702_neck_lapel_type,Hawaiano/Bowling
86_1206716_neck_lapel_type,Cisne
85_1201178_neck_lapel_type,Cisne
83_1136141_neck_lapel_type,Pico
83_1147189_neck_lapel_type,Drapeado
84_1179771_neck_lapel_type,Pico
82_1100282_neck_lapel_type,Pico
82_1095398_neck_lapel_type,Kimono
85_1195689_neck_lapel_type,Pico
84_1177553_neck_lapel_type,Waterfall
82_1087244_neck_lapel_type,Panadero
84_1166358_neck_lapel_type,Kimono
85_1184477_neck_lapel_type,Kimono
86_1219428_neck_lapel_type,Pico
86_1200725_neck_lapel_type,Kimono
82_1100383_neck_lapel_type,Hawaiano/Bowling
85_1173099_neck_lapel_type,Asimétrico
84_1180255_neck_lapel_type,Polo
83_1119276_neck_lapel_type,Solapa
85_1182903_neck_lapel_type,Camisero
86_1222613_neck_lapel_type,Espalda Abierta
84_1160943_neck_lapel_type,Babydoll/Peter Pan
83_1109475_neck_lapel_type,Kimono
83_1141521_neck_lapel_type,Espalda Abierta
81_1052357_neck_lapel_type,Kimono
83_1132657_neck_lapel_type,Pico
81_1072522_neck_lapel_type,Peak Lapel
82_1109878_neck_lapel_type,Pico
81_1059291_neck_lapel_type,Kimono
86_1223277_neck_lapel_type,Kimono
85_1197134_neck_lapel_type,Kimono
86_1211026_neck_lapel_type,Kimono
86_1224002_neck_lapel_type,INVALID
85_1173230_neck_lapel_type,Escotado
85_1183500_neck_lapel_type,Kimono
85_1192143_neck_lapel_type,Redondo
86_1209391_neck_lapel_type,Kimono
85_1177892_neck_lapel_type,Kimono
83_1132422_neck_lapel_type,Peak Lapel
85_1204498_neck_lapel_type,Escotado
83_1125032_neck_lapel_type,Kimono
84_1175407_neck_lapel_type,Hawaiano/Bowling
82_1122519_neck_lapel_type,Kimono
84_1174739_neck_lapel_type,Kimono
81_1072491_neck_lapel_type,Kimono
84_1158287_neck_lapel_type,Kimono
84_1159965_neck_lapel_type,Kimono
83_1145616_neck_lapel_type,Kimono
86_1226629_neck_lapel_type,Pico
84_1167096_neck_lapel_type,Cutaway
86_1213762_neck_lapel_type,Solapa
81_1054497_neck_lapel_type,Drapeado
85_1189661_neck_lapel_type,Hawaiano/Bowling
83_1125643_neck_lapel_type,Kimono
82_1084795_neck_lapel_type,Pico
86_1212246_neck_lapel_type,Mao
84_1188186_neck_lapel_type,Kimono
84_1161232_neck_lapel_type,Halter
81_1066990_neck_lapel_type,Waterfall
86_1214294_neck_lapel_type,Halter
86_1209365_neck_lapel_type,Redondo
82_1113727_neck_lapel_type,Kimono
82_1098558_neck_lapel_type,Waterfall
86_1209202_neck_lapel_type,Kimono
82_1097810_neck_lapel_type,Perkins
86_1232279_neck_lapel_type,Cisne
84_1158210_neck_lapel_type,INVALID
85_1191256_neck_lapel_type,Solapa
84_1159379_neck_lapel_type,Alto/Envolvente
86_1232414_neck_lapel_type,Pico
83_1133810_neck_lapel_type,Kimono
84_1164170_neck_lapel_type,Pico
83_1122837_neck_lapel_type,Halter
84_1149823_neck_lapel_type,Alto/Envolvente
83_1124125_neck_lapel_type,Redondo
86_1215195_neck_lapel_type,Peak Lapel
83_1118085_neck_lapel_type,Asimétrico
83_1145135_neck_lapel_type,Panadero
82_1074857_neck_lapel_type,Mao
85_1179317_neck_lapel_type,Kimono
84_1161793_neck_lapel_type,Pico
86_1213889_neck_lapel_type,Kimono
81_1062449_neck_lapel_type,Mao
85_1190151_neck_lapel_type,Kimono
83_1113820_neck_lapel_type,Waterfall
85_1194771_neck_lapel_type,Pico
82_1106285_neck_lapel_type,Kimono
85_1175687_neck_lapel_type,Mao
84_1158115_neck_lapel_type,Escotado
82_1096219_neck_lapel_type,Caja
84_1173610_neck_lapel_type,Solapa
82_1096795_neck_lapel_type,Kimono
82_1115622_neck_lapel_type,Caja
86_1208139_neck_lapel_type,Drapeado
82_1089225_neck_lapel_type,Caja
83_1118627_neck_lapel_type,Halter
85_1190466_neck_lapel_type,Pico
85_1173001_neck_lapel_type,Kimono
85_1195728_neck_lapel_type,Kimono
86_1226703_neck_lapel_type,Cutaway
82_1112555_neck_lapel_type,Pico
83_1135121_neck_lapel_type,Button Down
84_1155712_neck_lapel_type,Kimono
83_1141713_neck_lapel_type,Smoking
82_1086577_neck_lapel_type,Mao
86_1206117_neck_lapel_type,Kimono
86_1204443_neck_lapel_type,Kimono
86_1228900_neck_lapel_type,Kimono
84_1158214_neck_lapel_type,Kimono
84_1159415_neck_lapel_type,Redondo
84_1160159_neck_lapel_type,Button Down
84_1159055_neck_lapel_type,Pico
86_1208908_neck_lapel_type,Caja
84_1162460_neck_lapel_type,Kimono
84_1165111_neck_lapel_type,Alto/Envolvente
82_1067898_neck_lapel_type,Babydoll/Peter Pan
81_1077150_neck_lapel_type,Waterfall
83_1138934_neck_lapel_type,Pico
81_1051492_neck_lapel_type,Waterfall
81_1045297_neck_lapel_type,Drapeado
85_1188445_neck_lapel_type,Kimono
85_1181286_neck_lapel_type,Peak Lapel
83_1125616_neck_lapel_type,Peak Lapel
86_1213458_neck_lapel_type,Kimono
84_1147933_neck_lapel_type,Waterfall
84_1176786_neck_lapel_type,Caja
85_1182751_neck_lapel_type,Kimono
83_1137994_neck_lapel_type,Chimenea
85_1193427_neck_lapel_type,Espalda Abierta
82_1087459_neck_lapel_type,Kimono
82_1103673_neck_lapel_type,Peak Lapel
81_1072636_neck_lapel_type,Button Down
81_1071854_neck_lapel_type,Asimétrico
84_1152625_neck_lapel_type,Redondo
82_1111013_neck_lapel_type,Pico
84_1149648_neck_lapel_type,Kimono
86_1211585_neck_lapel_type,Kimono
82_1096078_neck_lapel_type,Solapa
84_1186214_neck_lapel_type,Cruzado
86_1210576_neck_lapel_type,Babydoll/Peter Pan
85_1202971_neck_lapel_type,Kimono
84_1164018_neck_lapel_type,Kimono
82_1103441_neck_lapel_type,Button Down
85_1188975_neck_lapel_type,Cutaway
86_1221995_neck_lapel_type,Kimono
84_1164121_neck_lapel_type,Kimono
83_1134526_neck_lapel_type,Kimono
85_1211936_neck_lapel_type,Babydoll/Peter Pan
85_1199881_neck_lapel_type,INVALID
84_1158106_neck_lapel_type,Kimono
82_1087337_neck_lapel_type,Drapeado
83_1143768_neck_lapel_type,Pico
85_1173741_neck_lapel_type,Kimono
81_1082539_neck_lapel_type,Solapa
81_1046152_neck_lapel_type,INVALID
85_1182383_neck_lapel_type,Panadero
86_1215215_neck_lapel_type,Kimono
84_1167433_neck_lapel_type,Hawaiano/Bowling
82_1103067_neck_lapel_type,Pico
83_1116795_neck_lapel_type,Kimono
85_1197667_neck_lapel_type,Panadero
82_1114510_neck_lapel_type,Redondo
84_1178719_neck_lapel_type,Caja
84_1164739_neck_lapel_type,Capucha
83_1141560_neck_lapel_type,Waterfall
84_1168093_neck_lapel_type,Caja
86_1222234_neck_lapel_type,Hawaiano/Bowling
84_1179808_neck_lapel_type,Kimono
85_1178718_neck_lapel_type,Kimono
85_1192896_neck_lapel_type,INVALID
83_1130497_neck_lapel_type,Kimono
85_1198181_neck_lapel_type,Espalda Abierta
84_1176850_neck_lapel_type,INVALID
86_1216058_neck_lapel_type,Pico
84_1180720_neck_lapel_type,Peak Lapel
84_1157253_neck_lapel_type,INVALID
85_1201017_neck_lapel_type,Kimono
84_1173994_neck_lapel_type,Kimono
85_1202661_neck_lapel_type,INVALID
86_1207469_neck_lapel_type,Pico
84_1161353_neck_lapel_type,Drapeado
82_1099909_neck_lapel_type,Waterfall
85_1184182_neck_lapel_type,Asimétrico
84_1166061_neck_lapel_type,Hawaiano/Bowling
84_1163711_neck_lapel_type,Kimono
84_1154791_neck_lapel_type,Redondo
84_1155737_neck_lapel_type,Mao
86_1222703_neck_lapel_type,Drapeado
86_1213348_neck_lapel_type,Smoking
83_1122420_neck_lapel_type,Kimono
83_1137707_neck_lapel_type,Shawl
84_1155208_neck_lapel_type,Waterfall
86_1228727_neck_lapel_type,Babydoll/Peter Pan
85_1206324_neck_lapel_type,Peak Lapel
86_1210096_neck_lapel_type,Asimétrico
82_1102629_neck_lapel_type,Waterfall
83_1115368_neck_lapel_type,Redondo
85_1174487_neck_lapel_type,Pico
85_1181755_neck_lapel_type,Kimono
83_1107829_neck_lapel_type,Asimétrico
82_1112252_neck_lapel_type,Kimono
84_1177259_neck_lapel_type,Kimono
82_1111606_neck_lapel_type,Cutaway
86_1222871_neck_lapel_type,Polo
83_1132304_neck_lapel_type,Peak Lapel
86_1225637_neck_lapel_type,Kimono
84_1170359_neck_lapel_type,Pico
82_1090623_neck_lapel_type,Kimono
82_1117004_neck_lapel_type,Button Down
84_1150207_neck_lapel_type,Redondo
83_1123419_neck_lapel_type,Kimono
84_1175256_neck_lapel_type,Waterfall
86_1213855_neck_lapel_type,Kimono
82_1084561_neck_lapel_type,Cisne
85_1182949_neck_lapel_type,Halter
83_1148916_neck_lapel_type,Redondo
84_1162425_neck_lapel_type,Waterfall
85_1200735_neck_lapel_type,Kimono
83_1116164_neck_lapel_type,Kimono
85_1208506_neck_lapel_type,Panadero
84_1165087_neck_lapel_type,Cutaway
82_1087315_neck_lapel_type,Mao
83_1137224_neck_lapel_type,Pico
86_1229401_neck_lapel_type,Cutaway
86_1206673_neck_lapel_type,Drapeado
85_1192764_neck_lapel_type,Waterfall
82_1112763_neck_lapel_type,Kimono
83_1132211_neck_lapel_type,Waterfall
82_1085346_neck_lapel_type,Mao
84_1156708_neck_lapel_type,Kimono
85_1184368_neck_lapel_type,Alto/Envolvente
83_1145349_neck_lapel_type,Kimono
86_1208259_neck_lapel_type,Redondo
85_1174679_neck_lapel_type,Kimono
85_1180694_neck_lapel_type,Barca
83_1138158_neck_lapel_type,Chimenea
82_1097242_neck_lapel_type,Drapeado
84_1157005_neck_lapel_type,Redondo
86_1211356_neck_lapel_type,Asimétrico
84_1160259_neck_lapel_type,Pico
82_1103440_neck_lapel_type,Off Shoulder
86_1232318_neck_lapel_type,Cutaway
83_1151153_neck_lapel_type,Palabra Honor
82_1108249_neck_lapel_type,Kimono
81_1060738_neck_lapel_type,Kimono
86_1204907_neck_lapel_type,Kimono
85_1207763_neck_lapel_type,Button Down
83_1139294_neck_lapel_type,Kimono
82_1106413_neck_lapel_type,Caja
84_1156259_neck_lapel_type,Redondo
86_1228856_neck_lapel_type,Waterfall
84_1170970_neck_lapel_type,Cutaway
86_1211216_neck_lapel_type,Cisne
86_1224910_neck_lapel_type,Kimono
81_1070485_neck_lapel_type,Waterfall
83_1124885_neck_lapel_type,Polo
84_1149616_neck_lapel_type,Kimono
85_1186391_neck_lapel_type,Kimono
85_1191422_neck_lapel_type,Espalda Abierta
83_1140569_neck_lapel_type,Panadero
82_1097001_neck_lapel_type,Kimono
84_1170554_neck_lapel_type,Kimono
85_1187368_neck_lapel_type,Pico
86_1222038_neck_lapel_type,Waterfall
82_1103352_neck_lapel_type,Kimono
82_1087525_neck_lapel_type,Kimono
84_1170724_neck_lapel_type,Kimono
82_1081471_neck_lapel_type,Kimono
81_1086741_neck_lapel_type,INVALID
81_1066682_neck_lapel_type,Button Down
86_14255932_neck_lapel_type,Babydoll/Peter Pan
86_1228822_neck_lapel_type,Kimono
85_1191485_neck_lapel_type,Kimono
81_1088576_neck_lapel_type,Kimono
82_1087394_neck_lapel_type,Button Down
85_1178572_neck_lapel_type,Kimono
86_1226098_neck_lapel_type,Kimono
83_1124242_neck_lapel_type,Cisne
83_1120187_neck_lapel_type,Redondo
83_1158756_neck_lapel_type,Kimono
84_1156643_neck_lapel_type,Pico
83_1141746_neck_lapel_type,Panadero
82_1103282_neck_lapel_type,Babydoll/Peter Pan
81_1050051_neck_lapel_type,Cisne
85_1208525_neck_lapel_type,Kimono
85_1207535_neck_lapel_type,Espalda Abierta
82_1068075_neck_lapel_type,Chimenea
82_1117961_neck_lapel_type,Cisne
84_1180386_neck_lapel_type,Peak Lapel
86_1209533_neck_lapel_type,Kimono
86_1219744_neck_lapel_type,Kimono
86_1217652_neck_lapel_type,Kimono
86_1228096_neck_lapel_type,Polo
86_1222872_neck_lapel_type,Pico
86_1213745_neck_lapel_type,Cisne
82_1099996_neck_lapel_type,Pico
83_1152052_neck_lapel_type,Pico
86_1226480_neck_lapel_type,Solapa
83_1113847_neck_lapel_type,Espalda Abierta
86_1218126_neck_lapel_type,Kimono
86_1224979_neck_lapel_type,Kimono
83_1153404_neck_lapel_type,Solapa
81_1069600_neck_lapel_type,Kimono
86_10591867_neck_lapel_type,Capucha
85_1185490_neck_lapel_type,Kimono
85_1201463_neck_lapel_type,Pico
83_1145294_neck_lapel_type,Kimono
83_1124225_neck_lapel_type,Kimono
85_1200300_neck_lapel_type,Peak Lapel
86_1224748_neck_lapel_type,Kimono
83_1136147_neck_lapel_type,Off Shoulder
83_1146072_neck_lapel_type,Pico
82_1081349_neck_lapel_type,Redondo
84_1167068_neck_lapel_type,Waterfall
85_1193233_neck_lapel_type,Redondo
86_1208953_neck_lapel_type,Capucha
85_1213090_neck_lapel_type,Kimono
85_1204017_neck_lapel_type,INVALID
83_1131891_neck_lapel_type,Pico
84_1160074_neck_lapel_type,Kimono
84_1160131_neck_lapel_type,Alto/Envolvente
86_1230736_neck_lapel_type,Babydoll/Peter Pan
83_1127448_neck_lapel_type,Asimétrico
81_1057736_neck_lapel_type,Caja
83_1150555_neck_lapel_type,Espalda Abierta
85_1213491_neck_lapel_type,Kimono
84_1168002_neck_lapel_type,Kimono
86_1211244_neck_lapel_type,INVALID
81_1066714_neck_lapel_type,Espalda Abierta
83_1120046_neck_lapel_type,Kimono
84_1164869_neck_lapel_type,INVALID
81_1075518_neck_lapel_type,Alto/Envolvente
86_1206142_neck_lapel_type,Mao
82_1116516_neck_lapel_type,Drapeado
85_1201967_neck_lapel_type,Kimono
84_1153853_neck_lapel_type,Redondo
83_1129313_neck_lapel_type,Pico
84_1162086_neck_lapel_type,Kimono
82_1078926_neck_lapel_type,Espalda Abierta
82_1097796_neck_lapel_type,Kimono
85_1207848_neck_lapel_type,Chimenea
82_1101851_neck_lapel_type,Button Down
81_1059019_neck_lapel_type,Kimono
84_1163696_neck_lapel_type,Waterfall
81_1059001_neck_lapel_type,Cutaway
85_1176778_neck_lapel_type,Smoking
86_1207481_neck_lapel_type,Solapa
85_1209163_neck_lapel_type,Panadero
81_1068750_neck_lapel_type,Kimono
86_1207683_neck_lapel_type,Cruzado
86_1214167_neck_lapel_type,Kimono
81_1073830_neck_lapel_type,Espalda Abierta
86_1233056_neck_lapel_type,Kimono
83_1126689_neck_lapel_type,Panadero
84_1178404_neck_lapel_type,Solapa
81_1060449_neck_lapel_type,Barca
82_1107746_neck_lapel_type,Pico
85_1211255_neck_lapel_type,Kimono
84_1176099_neck_lapel_type,Kimono
82_1113660_neck_lapel_type,Barca
83_1132246_neck_lapel_type,Chimenea
85_1179281_neck_lapel_type,Hawaiano/Bowling
81_1071969_neck_lapel_type,Kimono
83_1133062_neck_lapel_type,Smoking
81_1055483_neck_lapel_type,Kimono
86_1219733_neck_lapel_type,Kimono
85_1202643_neck_lapel_type,Pico
85_1188954_neck_lapel_type,Peak Lapel
85_1200454_neck_lapel_type,Chimenea
85_1175963_neck_lapel_type,Espalda Abierta
82_1110837_neck_lapel_type,INVALID
83_1131328_neck_lapel_type,Kimono
82_1097824_neck_lapel_type,Waterfall
85_1206645_neck_lapel_type,Cutaway
83_1131519_neck_lapel_type,Redondo
86_1226190_neck_lapel_type,Pico
83_1138564_neck_lapel_type,Smoking
85_1195655_neck_lapel_type,Waterfall
86_1208450_neck_lapel_type,Kimono
83_1124545_neck_lapel_type,Pico
85_1204026_neck_lapel_type,Pico
85_1197295_neck_lapel_type,Kimono
81_1073342_neck_lapel_type,Button Down
86_1219610_neck_lapel_type,Kimono
82_1109276_neck_lapel_type,Pico
84_1173396_neck_lapel_type,Chimenea
85_1186931_neck_lapel_type,Kimono
83_1134219_neck_lapel_type,Kimono
86_11300875_neck_lapel_type,Button Down
85_1171189_neck_lapel_type,Kimono
83_1123856_neck_lapel_type,Hawaiano/Bowling
81_1047175_neck_lapel_type,Pico
85_1181758_neck_lapel_type,Kimono
83_1133438_neck_lapel_type,Kimono
83_1127592_neck_lapel_type,Panadero
85_1183590_neck_lapel_type,Redondo
82_1081188_neck_lapel_type,Redondo
83_1126023_neck_lapel_type,Kimono
82_1101377_neck_lapel_type,Barca
83_1141579_neck_lapel_type,Redondo
82_1107637_neck_lapel_type,Peak Lapel
83_1124179_neck_lapel_type,Escotado
86_1214052_neck_lapel_type,Kimono
84_1163024_neck_lapel_type,Cutaway
85_1196083_neck_lapel_type,Smoking
